Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,avg_duration_per_page,product_page_ratio,productrelated_intent,total_duration_level,is_returning
8,130.7,0,0.0,3,87.5,0.0,0.022222222,0.0,0.0,11,2,2,1,3,New_Visitor,1,0,218.2,11,19.84,0.2727272727272727,low,low,0
2,75.0,0,0.0,29,1279.089286,0.003333333,0.014166667,35.60912359,0.0,11,2,2,3,11,Returning_Visitor,0,1,1354.09,31,43.68,0.9354838709677419,high,high,1
1,22.75,0,0.0,1,0.0,0.0,0.066666667,0.0,0.0,12,1,1,1,8,New_Visitor,0,1,22.75,2,11.38,0.5,low,low,0
3,84.5,0,0.0,6,53.375,0.05,0.035,0.0,0.0,11,1,1,3,10,Returning_Visitor,1,0,137.88,9,15.32,0.6666666666666666,low,low,1
4,195.5,0,0.0,31,1028.533333,0.018181818,0.031313131,77.66478213,0.0,11,3,2,1,13,Returning_Visitor,0,0,1224.03,35,34.97,0.8857142857142857,high,high,1
2,11.0,0,0.0,11,976.0,0.024358974,0.044688645,0.0,0.0,12,1,1,1,1,Returning_Visitor,0,0,987.0,13,75.92,0.8461538461538461,high,high,1
0,0.0,2,59.5,43,760.875,0.018412698,0.036790123,0.0,0.0,12,4,2,1,2,Returning_Visitor,1,0,820.38,45,18.23,0.9555555555555556,high,high,1
6,218.5714286,0,0.0,35,1760.613095,0.0,0.01375,16.81772593,0.0,11,2,2,3,2,Returning_Visitor,0,1,1979.18,41,48.27,0.8536585365853658,very_high,very_high,1
0,0.0,0,0.0,7,284.5,0.0,0.028571429,128.4686939,0.0,12,2,2,4,10,Returning_Visitor,0,1,284.5,7,40.64,1.0,medium,medium,1
9,198.4333333,7,636.75,113,3312.879422,0.004032258,0.016482015,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,1,4148.06,129,32.16,0.875968992248062,very_high,very_high,1
0,0.0,0,0.0,10,348.25,0.02,0.024,0.0,0.0,11,2,2,4,13,Returning_Visitor,0,0,348.25,10,34.83,1.0,medium,medium,1
2,90.0,0,0.0,19,921.6,0.02,0.03,55.46963196,0.0,11,3,2,3,8,Returning_Visitor,0,1,1011.6,21,48.17,0.9047619047619048,high,high,1
0,0.0,0,0.0,8,83.5,0.075,0.1,0.0,0.0,12,2,2,5,2,Returning_Visitor,0,0,83.5,8,10.44,1.0,low,low,1
0,0.0,0,0.0,7,244.25,0.0,0.028571429,0.0,0.0,12,2,2,1,13,Returning_Visitor,0,0,244.25,7,34.89,1.0,medium,medium,1
0,0.0,0,0.0,7,151.4166667,0.0,0.011111111,0.0,0.0,12,8,13,9,20,Other,0,0,151.42,7,21.63,1.0,low,low,0
2,279.0,0,0.0,14,553.3333333,0.0,0.0125,0.0,0.0,11,2,4,3,2,Returning_Visitor,0,0,832.33,16,52.02,0.875,medium,high,1
0,0.0,0,0.0,6,612.5,0.0,0.04,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,612.5,6,102.08,1.0,high,medium,1
0,0.0,0,0.0,11,109.5,0.0,0.022222222,0.0,0.0,12,4,1,1,8,New_Visitor,0,0,109.5,11,9.95,1.0,low,low,0
0,0.0,0,0.0,116,5389.883333,0.009565217,0.020786749,0.0,0.0,11,3,2,1,1,Returning_Visitor,0,0,5389.88,116,46.46,1.0,very_high,very_high,1
3,30.0,0,0.0,23,625.3,0.016666667,0.026388889,0.0,0.0,12,2,2,3,3,Returning_Visitor,0,0,655.3,26,25.2,0.8846153846153846,high,medium,1
7,86.75,1,0.0,101,3094.366667,0.000269542,0.014951401,56.72227169,0.0,11,2,2,1,2,Returning_Visitor,0,1,3181.12,109,29.18,0.926605504587156,very_high,very_high,1
0,0.0,0,0.0,27,630.75,0.016,0.02,0.0,0.0,11,2,2,3,1,Returning_Visitor,1,0,630.75,27,23.36,1.0,high,medium,1
0,0.0,0,0.0,7,276.1666667,0.025,0.05,55.31956658,0.0,11,2,2,1,8,Returning_Visitor,0,0,276.17,7,39.45,1.0,medium,medium,1
7,193.75,0,0.0,60,1316.434982,0.003125,0.014393939,0.0,0.0,11,1,2,3,2,Returning_Visitor,0,0,1510.18,67,22.54,0.8955223880597015,high,high,1
6,122.25,1,33.5,60,2719.654762,0.006557377,0.012080406,0.0,0.0,12,1,2,1,2,Returning_Visitor,0,0,2875.4,67,42.92,0.8955223880597015,very_high,very_high,1
9,65.54166667,0,0.0,6,744.1666667,0.0,0.004,0.0,0.0,12,2,4,1,2,Returning_Visitor,0,0,809.71,15,53.98,0.4,high,high,1
0,0.0,0,0.0,6,163.0,0.0,0.033333333,0.0,0.0,12,2,4,6,1,Returning_Visitor,0,0,163.0,6,27.17,1.0,low,low,1
0,0.0,0,0.0,5,200.9333333,0.0,0.08,0.0,0.0,12,3,2,1,6,Returning_Visitor,0,0,200.93,5,40.19,1.0,medium,low,1
4,507.3333333,2,286.6666667,114,3616.008121,0.004093567,0.013535432,0.0,0.0,12,3,2,9,1,Returning_Visitor,0,0,4410.01,120,36.75,0.95,very_high,very_high,1
2,324.5,1,0.0,21,696.225,0.008333333,0.018055556,0.0,0.0,11,1,1,4,2,Returning_Visitor,0,0,1020.72,24,42.53,0.875,high,high,1
0,0.0,0,0.0,9,275.1666667,0.022222222,0.033333333,0.0,0.0,11,3,2,1,13,Returning_Visitor,0,0,275.17,9,30.57,1.0,medium,medium,1
0,0.0,2,4.0,45,2984.130952,0.004255319,0.02141844,0.0,0.0,11,2,2,1,1,Returning_Visitor,0,0,2988.13,47,63.58,0.9574468085106383,very_high,very_high,1
2,11.0,0,0.0,132,4424.916667,0.00610687,0.020093774,14.99601118,0.0,11,2,2,4,1,Returning_Visitor,0,1,4435.92,134,33.1,0.9850746268656716,very_high,very_high,1
0,0.0,0,0.0,5,168.9,0.0,0.011428571,0.0,0.0,12,3,2,1,2,New_Visitor,0,0,168.9,5,33.78,1.0,low,low,0
7,122.875,0,0.0,22,250.0357143,0.0,0.03974359,0.0,0.0,12,2,2,1,2,New_Visitor,0,0,372.91,29,12.86,0.7586206896551724,medium,medium,0
2,87.5,0,0.0,29,1352.133333,0.0,0.025287356,34.60160214,0.0,11,3,2,6,2,Returning_Visitor,1,1,1439.63,31,46.44,0.9354838709677419,high,high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,3,2,2,10,Other,0,0,0.0,1,0.0,1.0,low,low,0
0,0.0,0,0.0,11,169.375,0.0,0.018181818,0.0,0.0,12,3,2,3,1,Returning_Visitor,0,0,169.38,11,15.4,1.0,low,low,1
5,176.25,0,0.0,13,1183.05,0.0,0.0375,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,1359.3,18,75.52,0.7222222222222222,high,high,1
0,0.0,0,0.0,8,158.25,0.0,0.003571429,0.0,0.0,11,1,8,4,11,Returning_Visitor,1,0,158.25,8,19.78,1.0,low,low,1
0,0.0,0,0.0,20,513.3333333,0.0,0.015357143,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,513.33,20,25.67,1.0,medium,medium,1
12,509.53125,2,11.0,33,2032.599702,0.0,0.020476926,5.730539288,0.0,11,2,2,2,1,Returning_Visitor,0,0,2553.13,47,54.32,0.7021276595744681,very_high,very_high,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,11,1,1,8,1,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
0,0.0,0,0.0,22,464.6583333,0.018181818,0.034090909,0.0,0.0,11,1,1,4,2,Returning_Visitor,1,0,464.66,22,21.12,1.0,medium,medium,1
0,0.0,0,0.0,69,1238.586029,0.018571429,0.045269841,0.0,0.0,11,1,8,7,1,Returning_Visitor,0,0,1238.59,69,17.95,1.0,high,high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,1,8,3,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,69,3621.066667,0.001492537,0.02032147,0.0,0.0,11,2,1,1,2,Returning_Visitor,0,1,3621.07,69,52.48,1.0,very_high,very_high,1
1,6.0,0,0.0,57,1836.775,0.0,0.004093567,0.0,0.0,11,2,2,7,2,Returning_Visitor,0,0,1842.78,58,31.77,0.9827586206896551,very_high,very_high,1
0,0.0,0,0.0,3,23.0,0.0,0.066666667,0.0,0.0,11,2,2,4,3,Returning_Visitor,0,0,23.0,3,7.67,1.0,low,low,1
0,0.0,0,0.0,16,898.7583333,0.00625,0.014583333,0.0,0.0,11,1,1,1,1,Returning_Visitor,0,1,898.76,16,56.17,1.0,high,high,1
4,80.0,0,0.0,326,11945.62954,0.001849665,0.017527555,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,1,12025.63,330,36.44,0.9878787878787879,very_high,very_high,1
0,0.0,0,0.0,16,824.2291667,0.0,0.045138889,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,1,824.23,16,51.51,1.0,high,high,1
0,0.0,0,0.0,41,451.7142857,0.007692308,0.018376068,0.0,0.0,11,2,2,6,11,Returning_Visitor,0,0,451.71,41,11.02,1.0,medium,medium,1
1,8.0,0,0.0,33,636.5833333,0.0,0.00625,0.0,0.0,12,3,2,1,2,New_Visitor,0,0,644.58,34,18.96,0.9705882352941176,high,medium,0
6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,0.0,12,1,1,2,2,Returning_Visitor,0,0,1044.1,33,31.64,0.8181818181818182,high,high,1
0,0.0,0,0.0,10,249.5,0.0,0.02,0.0,0.0,12,2,2,3,8,Returning_Visitor,0,0,249.5,10,24.95,1.0,medium,medium,1
1,51.5,0,0.0,57,2689.291667,0.003571429,0.0275,0.0,0.0,11,2,2,9,2,Returning_Visitor,0,0,2740.79,58,47.26,0.9827586206896551,very_high,very_high,1
0,0.0,0,0.0,57,2167.126924,0.008181818,0.017137357,12.360043,0.0,11,3,2,3,1,Returning_Visitor,1,1,2167.13,57,38.02,1.0,very_high,very_high,1
0,0.0,0,0.0,8,943.5,0.025,0.045833333,0.0,0.0,12,3,2,3,10,Returning_Visitor,0,0,943.5,8,117.94,1.0,high,high,1
0,0.0,0,0.0,5,62.5,0.0,0.04,0.0,0.0,11,2,2,1,8,New_Visitor,0,0,62.5,5,12.5,1.0,low,low,0
6,82.2,0,0.0,176,5505.401209,0.0,0.005809793,10.59423174,0.0,11,2,2,1,3,Returning_Visitor,0,1,5587.6,182,30.7,0.967032967032967,very_high,very_high,1
9,268.5,0,0.0,8,407.5,0.0,0.0275,0.0,0.0,12,3,2,3,8,Returning_Visitor,0,0,676.0,17,39.76,0.47058823529411764,medium,medium,1
0,0.0,0,0.0,28,363.25,0.0,0.007142857,0.0,0.0,11,2,2,1,3,Returning_Visitor,0,0,363.25,28,12.97,1.0,medium,medium,1
0,0.0,0,0.0,27,610.1916667,0.015384615,0.03974359,0.0,0.0,12,2,2,2,2,Returning_Visitor,0,0,610.19,27,22.6,1.0,high,medium,1
7,133.4666667,4,46.5,26,1357.833333,0.0,0.018487395,18.26940096,0.0,11,3,2,9,2,New_Visitor,1,1,1537.8,37,41.56,0.7027027027027027,high,high,0
0,0.0,0,0.0,8,97.0,0.0,0.025,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,1,97.0,8,12.12,1.0,low,low,1
0,0.0,0,0.0,4,133.5,0.0,0.025,0.0,0.0,12,4,2,1,2,New_Visitor,0,0,133.5,4,33.38,1.0,low,low,0
1,19.0,0,0.0,17,336.5833333,0.0,0.03,0.0,0.0,11,3,2,1,1,Returning_Visitor,0,0,355.58,18,19.75,0.9444444444444444,medium,medium,1
4,379.5,0,0.0,188,8618.031872,0.003454411,0.019765654,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,8997.53,192,46.86,0.9791666666666666,very_high,very_high,1
0,0.0,0,0.0,15,281.7380952,0.0,0.001923077,57.82473775,0.0,11,2,4,1,2,New_Visitor,0,1,281.74,15,18.78,1.0,medium,medium,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,5,1,1,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
3,150.75,1,14.0,13,308.5,0.0,0.0125,0.0,0.0,12,2,2,5,2,New_Visitor,1,0,473.25,17,27.84,0.7647058823529411,medium,medium,0
0,0.0,0,0.0,5,1289.0,0.066666667,0.084,0.0,0.0,11,3,2,1,13,Returning_Visitor,0,0,1289.0,5,257.8,1.0,high,high,1
2,217.0,0,0.0,34,409.5,0.0,0.005555556,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,626.5,36,17.4,0.9444444444444444,medium,medium,1
5,39.83333333,0,0.0,34,2348.8125,0.02,0.055166667,0.0,0.0,12,2,2,3,1,Returning_Visitor,0,0,2388.65,39,61.25,0.8717948717948718,very_high,very_high,1
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,11,1,1,3,15,Returning_Visitor,0,0,0.0,1,0.0,0.0,low,low,1
4,189.6666667,0,0.0,27,687.5,0.0,0.005069124,0.0,0.0,12,2,2,3,2,New_Visitor,0,0,877.17,31,28.3,0.8709677419354839,high,high,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,3,2,3,2,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
5,501.75,0,0.0,18,628.5833333,0.004761905,0.012698413,37.02263046,0.0,11,2,2,3,3,Returning_Visitor,0,1,1130.33,23,49.14,0.782608695652174,high,high,1
12,217.0833333,5,480.125,90,1996.565909,0.013684211,0.027807876,0.0,0.0,11,3,2,3,1,Returning_Visitor,0,0,2693.77,107,25.18,0.8411214953271028,very_high,very_high,1
1,2.0,1,0.0,77,2476.154789,0.005128205,0.02648199,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,1,2478.15,79,31.37,0.9746835443037974,very_high,very_high,1
0,0.0,0,0.0,18,211.4166667,0.033333333,0.061111111,0.0,0.0,11,2,2,5,3,Returning_Visitor,1,0,211.42,18,11.75,1.0,medium,low,1
1,21.0,0,0.0,81,2930.722222,0.003658537,0.018943089,0.0,0.0,11,2,2,3,1,Returning_Visitor,1,1,2951.72,82,36.0,0.9878048780487805,very_high,very_high,1
2,67.5,0,0.0,10,268.0,0.0,0.018181818,59.51850423,0.0,12,2,2,1,2,New_Visitor,0,1,335.5,12,27.96,0.8333333333333334,medium,medium,0
3,334.0,0,0.0,32,4316.833333,0.0,0.003030303,42.70505393,0.0,12,8,13,9,20,Other,0,1,4650.83,35,132.88,0.9142857142857143,very_high,very_high,0
0,0.0,1,0.0,82,2710.381731,0.004938272,0.021957672,0.0,0.0,11,3,2,3,2,Returning_Visitor,0,1,2710.38,83,32.66,0.9879518072289156,very_high,very_high,1
9,183.3,2,34.0,45,2904.922294,0.0,0.011870748,0.0,0.0,12,1,1,1,8,Returning_Visitor,1,0,3122.22,56,55.75,0.8035714285714286,very_high,very_high,1
0,0.0,0,0.0,8,427.75,0.0,0.0125,0.0,0.0,12,4,2,1,2,New_Visitor,0,0,427.75,8,53.47,1.0,medium,medium,0
1,14.0,0,0.0,14,988.0625,0.014285714,0.028571429,68.84905671,0.0,12,2,5,9,1,Returning_Visitor,0,1,1002.06,15,66.8,0.9333333333333333,high,high,1
0,0.0,0,0.0,3,428.5,0.0,0.066666667,0.0,0.0,11,1,1,3,8,Returning_Visitor,0,1,428.5,3,142.83,1.0,medium,medium,1
2,157.25,0,0.0,29,2999.716667,0.0,0.005952381,0.0,0.0,12,3,2,2,6,Returning_Visitor,0,0,3156.97,31,101.84,0.9354838709677419,very_high,very_high,1
5,369.375,2,59.0,19,1328.5,0.027272727,0.031818182,14.78422174,0.0,11,3,2,1,13,Returning_Visitor,0,0,1756.88,26,67.57,0.7307692307692307,high,very_high,1
0,0.0,0,0.0,48,691.3572797,0.034873188,0.082209406,0.0,0.0,11,3,2,3,3,Returning_Visitor,0,0,691.36,48,14.4,1.0,high,high,1
0,0.0,0,0.0,28,912.4348485,0.0,0.026839827,0.0,0.0,11,2,2,7,2,Returning_Visitor,1,0,912.43,28,32.59,1.0,high,high,1
8,108.8333333,0,0.0,21,780.5833333,0.008695652,0.017391304,25.03946022,0.0,11,2,5,1,3,New_Visitor,0,1,889.42,29,30.67,0.7241379310344828,high,high,0
0,0.0,0,0.0,65,1931.512121,0.0,0.025128205,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,1931.51,65,29.72,1.0,very_high,very_high,1
0,0.0,0,0.0,18,2334.916667,0.011111111,0.017592593,0.0,0.0,12,3,2,1,1,Returning_Visitor,0,0,2334.92,18,129.72,1.0,very_high,very_high,1
0,0.0,0,0.0,24,754.3,0.0,0.0125,0.0,0.0,11,2,2,3,10,Returning_Visitor,0,0,754.3,24,31.43,1.0,high,high,1
0,0.0,0,0.0,8,167.8333333,0.0,0.05,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,167.83,8,20.98,1.0,low,low,1
8,194.2916667,5,759.5,23,1291.35119,0.013131313,0.020454545,41.67776195,0.0,12,3,3,1,2,Returning_Visitor,1,0,2245.14,36,62.36,0.6388888888888888,high,very_high,1
0,0.0,0,0.0,8,335.25,0.1,0.108333333,0.0,0.0,11,3,12,1,1,Returning_Visitor,0,1,335.25,8,41.91,1.0,medium,medium,1
0,0.0,0,0.0,24,783.375,0.0,0.004166667,15.75636267,0.0,11,1,1,4,3,Returning_Visitor,0,1,783.38,24,32.64,1.0,high,high,1
0,0.0,1,5.0,27,1095.658333,0.017857143,0.01547619,60.73155753,0.0,11,1,1,1,10,Returning_Visitor,1,1,1100.66,28,39.31,0.9642857142857143,high,high,1
0,0.0,0,0.0,3,71.5,0.066666667,0.133333333,0.0,0.0,11,2,2,3,3,Returning_Visitor,0,0,71.5,3,23.83,1.0,low,low,1
5,91.5,0,0.0,14,187.9166667,0.0,0.02745098,0.0,0.0,12,1,1,3,3,Returning_Visitor,0,0,279.42,19,14.71,0.7368421052631579,medium,medium,1
1,145.5,0,0.0,26,1258.791667,0.019230769,0.018589744,0.0,0.0,11,1,1,9,2,Returning_Visitor,0,0,1404.29,27,52.01,0.9629629629629629,high,high,1
0,0.0,0,0.0,2,71.5,0.0,0.05,0.0,0.0,12,3,2,1,10,Returning_Visitor,0,0,71.5,2,35.75,1.0,low,low,1
16,230.3263889,1,0.0,86,2351.834722,0.002061856,0.020836197,0.335232374,0.0,12,2,2,4,10,Returning_Visitor,1,0,2582.16,103,25.07,0.8349514563106796,very_high,very_high,1
2,52.5,0,0.0,13,605.5,0.0,0.006666667,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,658.0,15,43.87,0.8666666666666667,high,medium,1
1,4.0,0,0.0,164,5767.465043,0.003636364,0.009348691,52.38420388,0.0,11,2,2,1,1,Returning_Visitor,0,0,5771.47,165,34.98,0.9939393939393939,very_high,very_high,1
0,0.0,0,0.0,30,1726.75,0.0,0.015555556,0.0,0.0,11,2,4,3,2,New_Visitor,0,0,1726.75,30,57.56,1.0,very_high,very_high,0
10,138.75,0,0.0,69,2464.294444,0.0,0.000544218,0.0,0.0,12,2,2,3,2,New_Visitor,0,0,2603.04,79,32.95,0.8734177215189873,very_high,very_high,0
0,0.0,1,22.0,40,1284.569048,0.00625,0.019791667,0.0,0.0,11,1,1,9,2,Returning_Visitor,1,1,1306.57,41,31.87,0.975609756097561,high,high,1
0,0.0,0,0.0,38,1787.395833,0.004824561,0.031871345,0.0,0.0,11,2,2,4,2,New_Visitor,0,0,1787.4,38,47.04,1.0,very_high,very_high,0
3,55.75,0,0.0,55,1139.638889,0.003508772,0.03245614,6.190582078,0.0,12,2,2,3,10,Returning_Visitor,0,0,1195.39,58,20.61,0.9482758620689655,high,high,1
1,0.0,2,9.0,44,814.1547619,0.0,0.023188406,0.0,0.0,11,4,2,1,10,Returning_Visitor,0,1,823.15,47,17.51,0.9361702127659575,high,high,1
2,143.25,0,0.0,38,2508.413853,0.0,0.00745614,54.16451768,0.0,11,2,2,7,2,Returning_Visitor,0,1,2651.66,40,66.29,0.95,very_high,very_high,1
3,17.0,0,0.0,71,2086.666667,0.005555556,0.019907407,0.0,0.0,12,2,2,7,3,Returning_Visitor,0,0,2103.67,74,28.43,0.9594594594594594,very_high,very_high,1
3,29.0,0,0.0,2,7.0,0.0,0.04,0.0,0.0,12,2,2,3,2,New_Visitor,0,0,36.0,5,7.2,0.4,low,low,0
4,88.625,3,170.5833333,5,124.9583333,0.0,0.005555556,0.0,0.0,11,2,4,7,2,New_Visitor,0,0,384.17,12,32.01,0.4166666666666667,low,medium,0
0,0.0,1,16.0,25,902.0833333,0.0,0.007692308,0.0,0.0,12,3,3,3,2,New_Visitor,0,1,918.08,26,35.31,0.9615384615384616,high,high,0
4,144.5,2,52.5,39,1299.5,0.004878049,0.021138211,0.0,0.0,11,2,2,1,1,Returning_Visitor,0,0,1496.5,45,33.26,0.8666666666666667,high,high,1
3,197.5,0,0.0,15,343.25,0.011764706,0.029411765,0.0,0.0,12,2,4,4,2,Returning_Visitor,0,0,540.75,18,30.04,0.8333333333333334,medium,medium,1
1,13.0,1,10.0,18,445.0,0.0,0.003508772,0.0,0.0,11,1,1,4,3,Returning_Visitor,0,0,468.0,20,23.4,0.9,medium,medium,1
1,131.5,5,464.875,19,660.8039683,0.002173913,0.008038828,0.0,0.0,11,3,2,2,3,Returning_Visitor,1,0,1257.18,25,50.29,0.76,high,high,1
6,123.5416667,0,0.0,12,189.0,0.0,0.014285714,0.0,0.0,12,3,12,3,1,New_Visitor,0,0,312.54,18,17.36,0.6666666666666666,medium,medium,0
0,0.0,0,0.0,4,46.25,0.05,0.066666667,0.0,0.0,11,3,2,6,13,Returning_Visitor,0,0,46.25,4,11.56,1.0,low,low,1
8,131.9642857,7,1039.166667,61,1407.446429,0.000533333,0.019203175,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,2578.58,76,33.93,0.8026315789473685,high,very_high,1
0,0.0,0,0.0,15,428.0,0.0,0.014285714,89.13481061,0.0,11,1,8,3,6,Returning_Visitor,1,1,428.0,15,28.53,1.0,medium,medium,1
1,19.0,0,0.0,8,208.0,0.04,0.1,0.0,0.0,11,2,2,1,1,Returning_Visitor,0,0,227.0,9,25.22,0.8888888888888888,medium,medium,1
2,190.75,0,0.0,36,1604.791667,0.0,0.012719298,0.0,0.0,12,3,2,1,2,Returning_Visitor,1,0,1795.54,38,47.25,0.9473684210526315,very_high,very_high,1
2,32.83333333,0,0.0,16,877.6666667,0.004166667,0.020208333,0.0,0.0,11,3,2,6,6,Returning_Visitor,1,0,910.5,18,50.58,0.8888888888888888,high,high,1
0,0.0,0,0.0,21,1030.0,0.005,0.025,0.0,0.0,12,2,2,7,1,Returning_Visitor,0,0,1030.0,21,49.05,1.0,high,high,1
0,0.0,0,0.0,11,2076.75,0.036363636,0.081818182,0.0,0.0,11,2,2,4,3,Returning_Visitor,0,0,2076.75,11,188.8,1.0,very_high,very_high,1
0,0.0,0,0.0,3,17.0,0.0,0.066666667,0.0,0.0,11,2,2,9,3,Returning_Visitor,0,0,17.0,3,5.67,1.0,low,low,1
1,9.0,0,0.0,8,602.0,0.0,0.044444444,0.0,0.0,11,4,1,7,3,Returning_Visitor,0,0,611.0,9,67.89,0.8888888888888888,high,medium,1
3,223.3333333,2,19.75,37,1118.987027,0.003252033,0.018958927,0.0,0.0,11,2,2,1,2,Returning_Visitor,1,0,1362.07,42,32.43,0.8809523809523809,high,high,1
4,22.91666667,0,0.0,22,221.25,0.014814815,0.035185185,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,244.17,26,9.39,0.8461538461538461,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,2,2,1,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
4,50.33333333,0,0.0,3,28.33333333,0.0,0.016666667,0.0,0.0,12,2,2,9,10,Returning_Visitor,0,0,78.67,7,11.24,0.42857142857142855,low,low,1
3,205.25,0,0.0,190,3679.128882,0.0,0.005951258,8.421921428,0.0,12,2,2,7,3,Returning_Visitor,0,0,3884.38,193,20.13,0.9844559585492227,very_high,very_high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,3,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,7,242.75,0.014285714,0.047619048,0.0,0.0,11,3,2,3,11,Returning_Visitor,1,0,242.75,7,34.68,1.0,medium,medium,1
0,0.0,0,0.0,3,26.0,0.0,0.066666667,0.0,0.0,12,2,2,1,2,New_Visitor,0,0,26.0,3,8.67,1.0,low,low,0
0,0.0,0,0.0,30,1643.958333,0.02,0.075555556,0.0,0.0,12,2,2,1,1,Returning_Visitor,0,0,1643.96,30,54.8,1.0,very_high,very_high,1
1,236.5,5,1373.75,141,2834.697619,0.009684685,0.020551802,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,4444.95,147,30.24,0.9591836734693877,very_high,very_high,1
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,11,1,1,3,8,Returning_Visitor,0,0,0.0,1,0.0,0.0,low,low,1
0,0.0,0,0.0,55,946.3636364,0.010909091,0.025454545,0.0,0.0,11,2,2,6,1,Returning_Visitor,1,0,946.36,55,17.21,1.0,high,high,1
3,32.0,2,9.0,16,1760.6,0.0,0.033333333,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,1,1801.6,21,85.79,0.7619047619047619,very_high,very_high,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,11,3,2,1,13,Returning_Visitor,0,0,0.0,3,0.0,1.0,low,low,1
0,0.0,0,0.0,21,677.0,0.005,0.026666667,0.0,0.0,12,2,2,7,1,Returning_Visitor,0,0,677.0,21,32.24,1.0,high,medium,1
3,168.5,0,0.0,5,84.0,0.0,0.025,0.0,0.0,12,3,2,7,10,New_Visitor,0,0,252.5,8,31.56,0.625,low,medium,0
1,13.0,0,0.0,52,1380.166667,0.007692308,0.023076923,21.10579025,0.0,11,2,2,3,3,Returning_Visitor,1,0,1393.17,53,26.29,0.9811320754716981,high,high,1
0,0.0,0,0.0,16,381.2142857,0.0125,0.022395833,0.0,0.0,11,3,2,1,2,Returning_Visitor,0,0,381.21,16,23.83,1.0,medium,medium,1
0,0.0,0,0.0,4,58.5,0.0,0.05,0.0,0.0,11,2,2,7,1,Returning_Visitor,0,0,58.5,4,14.62,1.0,low,low,1
0,0.0,0,0.0,50,1784.516667,0.0016,0.020593939,0.0,0.0,11,1,1,4,2,Returning_Visitor,0,0,1784.52,50,35.69,1.0,very_high,very_high,1
5,59.52777778,3,124.25,156,5189.960659,0.001234568,0.008928986,20.50963783,0.0,11,2,2,7,1,Returning_Visitor,0,1,5373.74,164,32.77,0.9512195121951219,very_high,very_high,1
1,17.0,0,0.0,15,247.0,0.0,0.014285714,0.0,0.0,11,4,1,1,3,New_Visitor,0,0,264.0,16,16.5,0.9375,medium,medium,0
0,0.0,0,0.0,17,532.75,0.013333333,0.046666667,0.0,0.0,12,1,1,3,1,Returning_Visitor,1,0,532.75,17,31.34,1.0,medium,medium,1
0,0.0,0,0.0,10,228.0,0.0,0.06,0.0,0.0,11,2,10,1,1,Returning_Visitor,1,0,228.0,10,22.8,1.0,medium,medium,1
0,0.0,0,0.0,28,728.9791667,0.029761905,0.032959184,0.0,0.0,11,1,1,3,2,Returning_Visitor,0,0,728.98,28,26.04,1.0,high,high,1
3,65.5,3,60.0,30,1383.375,0.014141414,0.039393939,43.20756866,0.0,11,2,2,1,1,Returning_Visitor,0,0,1508.88,36,41.91,0.8333333333333334,high,high,1
3,107.2083333,0,0.0,17,513.25,0.0,0.012030075,17.54619116,0.0,11,2,2,1,10,Returning_Visitor,0,1,620.46,20,31.02,0.85,medium,medium,1
